,title,sub-category,label_score,has_exclamation,has_question,has_number,mark_count,total_character,original_title
11335,cara dapat stiker khusu difabel untuk ganjil genap,1,1,0,0,0,0,50,Cara Dapatkan Stiker Khusus Difabel untuk Ganjil Genap
11336,dpr keluh pimpin kpk anggap anarko hingga inkonstitusion,1,0,0,0,0,0,56,DPR Keluhkan Pimpinan KPK: Anggap Anarko hingga Inkonstitusional
11337,raya tahun berkarir ari lasso gelar konser di tiga kota,1,0,0,0,0,0,55,"Rayakan 27 Tahun Berkarir, Ari Lasso Gelar Konser di Tiga Kota"
11338,jambi darurat asap karhutla sekolah libur,1,0,0,0,0,0,41,"Jambi Darurat Asap Karhutla, Sekolah Libur"
11339,dewan minta ani tunda dulu bangun stadion bmw,1,0,0,0,0,0,45,Dewan Minta Anies Tunda Dulu Pembangunan Stadion BMW
11340,aldi taher minta presiden jokowi besuk ria irawan,1,0,0,0,0,0,49,Aldi Taher Minta Presiden Jokowi Besuk Ria Irawan
11341,puan maharani bicara soal industri spa ri yang masuk top dunia,1,0,0,0,0,0,62,Puan Maharani Bicara Soal Industri Spa RI yang Masuk Top 10 Dunia
11342,nmi baterai mobil listrik nissan leaf garansi tahun,1,0,0,0,0,0,51,NMI: Baterai Mobil Listrik Nissan LEAF Digaransi 8 Tahun
11343,dpr tuju lembaga dapat po anggar desak rp t,1,0,0,0,0,0,43,"DPR Setujui 4 Lembaga Dapat Pos Anggaran Mendesak Rp 21,7 T"
11344,putri kim kardashian north west kini larang pakai makeup,1,0,0,0,0,0,56,Putri Kim Kardashian North West Kini Dilarang Pakai Makeup
11345,trump akhir nego talib propos damai afganistan mati,1,0,0,0,0,0,51,"Trump Akhiri Nego Taliban, Proposal Perdamaian Afganistan Mati"
11346,arkeolog temu situ david vs goliath seperti sebut alkitab,1,0,0,0,0,0,57,Arkeolog Temukan Situs David Vs Goliath seperti Disebut Alkitab
11347,model cilik dengan kaki palsu tampil di new york fashion week,1,0,0,0,0,0,61,Model Cilik dengan Kaki Palsu Tampil di New York Fashion Week
11348,gubernur malu prote moratorium kapal ek ase respon sus,1,1,0,0,0,0,54,"Gubernur Maluku Protes Moratorium Kapal Eks Asing, Respons Susi?"
11349,harga ema antam turun jadi rp per gram,1,0,0,0,0,0,38,Harga Emas Antam Turun Jadi Rp 751.000 per Gram
11350,telah kuat ihsg prediksi gerak flat hari ini,1,0,0,0,0,0,44,"Setelah Menguat, IHSG Diprediksi Bergerak Flat Hari Ini"
11351,kenal picu keringat lebih seperti rafael nadal,1,1,0,0,0,0,46,Kenali Pemicu Keringat Berlebih seperti Rafael Nadal
11352,resmi list bhakti agung propertindo raih dana ipo rp m,1,0,0,0,0,0,54,"Resmi Listing, Bhakti Agung Propertindo Raih Dana IPO Rp 251 M"
11353,bakar di tangerang gudang alfamidi lude lalap api,1,0,0,0,0,0,49,"Kebakaran di Tangerang, Gudang Alfamidi Ludes Dilalap Api"
11354,tip teknolog kelola atur privasi facebook ig dan wa,1,1,0,0,0,0,51,"Tips Teknologi: Mengelola Pengaturan Privasi Facebook, IG dan WA"
11355,kasu mobil pecah ban begini cara rawat karet bundar,1,1,0,0,0,0,51,"Kasus Mobil Pecah Ban, Begini Cara Merawat Karet Bundar"
11356,darurat kabut asap siapa peduli,1,1,0,0,0,0,31,"Darurat Kabut Asap, Siapa Peduli?"
11357,burevestnik rudal nuklir baru rusia anti tembak,1,0,0,0,0,0,47,"Burevestnik, Rudal Nuklir Baru Rusia Anti Tembak"
11358,kilang minyak serang moham bin salman kami bisa atas,1,0,0,0,0,0,52,"Kilang Minyak Diserang, Mohammed bin Salman: Kami Bisa Atasi"
11359,jokowi jadwal temu pimpin kpk hari ini,1,0,0,0,0,0,38,Jokowi Dijadwalkan Bertemu Pimpinan KPK Hari Ini
11360,harga minyak naik usai serang ke saudi aramco,1,0,0,0,0,0,45,Harga Minyak Naik Usai Serangan ke Saudi Aramco
11361,tuduh serang kilang minyak saudi aramco iran siap perang,1,0,0,0,0,0,56,"Dituduh Serang Kilang Minyak Saudi Aramco, Iran: Siap Berperang"
11362,buka lemah ihsg kira kuat pekan ini,1,0,0,0,0,0,35,"Dibuka Melemah, IHSG Diperkirakan Menguat Pekan Ini"
11363,awa salah orang tua ini bisa ganggu tumbuh kembang anak,1,1,0,0,0,0,55,"Awas, 3 Kesalahan Orang Tua ini Bisa Ganggu Tumbuh Kembang Anak"
11364,begini harus prose legislasi revisi uu kpk kata mahfud md,1,1,0,0,0,0,57,Begini Seharusnya Proses Legislasi Revisi UU KPK Kata Mahfud MD
11365,tak perlu ke lombokbali ini gili di jawa timur yang mikat,1,1,0,0,0,0,57,"Tak Perlu ke Lombok-Bali, Inilah Gili di Jawa Timur yang Memikat"
11366,baru main saat mu vs leicest nemanja matic aku frustrasi,1,0,0,0,0,0,56,"Baru Main Saat MU Vs Leicester, Nemanja Matic Mengaku Frustrasi"
11367,cerita album musik gadogado chrisy dan suka tayang duel,1,0,0,0,0,0,55,Cerita Album Musik Gado-gado Chrisye dan Suka Tayangan Duel
11368,kabut asap selimut riau polri tetap sangka,1,0,0,0,0,0,42,"Kabut Asap Selimuti Riau, Polri Tetapkan 47 tersangka"
11369,daihatsu sigra baru luncur hari ini ada ubah signifikan,1,1,0,0,0,0,55,"Daihatsu Sigra Baru Meluncur Hari Ini, Ada Perubahan Signifikan?"
11370,fraksi pdip dprd dki soal tgupp ani baswedan,1,0,0,0,0,0,44,Fraksi PDIP DPRD DKI Persoalkan TGUPP Anies Baswedan
11371,poin tambah tatib dprd dki tenaga ahli sampai rapat rahasia,1,0,0,0,0,0,59,9 Poin Tambahan Tatib DPRD DKI: Tenaga Ahli Sampai Rapat Rahasia
11372,masalah takut meni atau gamophobia sudah tahu,1,1,0,0,0,0,45,"Masalah Takut Menikah Atau Gamophobia, Sudah Tahu?"
11373,bursa transfer liga tutup simak pindah main klub,1,0,0,0,0,0,48,"Bursa Transfer Liga 1 Ditutup, Simak Perpindahan Pemain 18 Klub"
11374,spek gahar mercedesamg a s matic tenaga hp,1,0,0,0,0,0,42,Spek Gahar Mercedes-AMG A45 S 4Matic Bertenaga 421HP
11375,kourtney kardashian ajar disiplin pada anak tanpa keras,1,0,0,0,0,0,55,Kourtney Kardashian Ajarkan Disiplin pada Anak tanpa Kekerasan
11376,menteri yasonna jelas konsep dewan awa kpk,1,0,0,0,0,0,42,Menteri Yasonna Jelaskan Konsep Dewan Pengawas KPK
11377,luka tyson furi dapat jahit februari siap hadap wilder,1,0,0,0,0,0,54,"Luka Tyson Fury Dapat 40 Jahitan, Februari Siap Hadapi Wilder"
11378,sah beka tambang ombilin sawahlunto jadi situ waris dunia,1,0,0,0,0,0,57,"Sah, Bekas Tambang Ombilin Sawahlunto Jadi Situs Warisan Dunia"
11379,ylbhi minta jokowi tidak main mandat rakyat,1,0,0,0,0,0,43,YLBHI Minta Jokowi Tidak Mempermainkan Mandat Rakyat
11380,bid tuan rumah piala dunia u fifa mulai inspeksi stadion,1,0,0,0,0,0,56,Bidding Tuan Rumah Piala Dunia U-20: FIFA Mulai Inspeksi Stadion
11381,timna u cukur filipina begini kata marcel januar putra,1,1,0,0,0,0,54,"Timnas U-16 Cukur Filipina 4-0, Begini Kata Marcell Januar Putra"
11382,indosat ooredoo ikan latih code grati,1,0,0,0,0,0,37,Indosat Ooredoo Berikan Pelatihan Coding Gratis
11383,ini pasu indonesia ke juara dunia bulu tangki junior,1,1,0,0,0,0,52,Ini Pasukan Indonesia ke Kejuaraan Dunia Bulu Tangkis Junior
11384,perum perindo target ekspor persen produk hasil tangkap,1,0,0,0,0,0,55,Perum Perindo Targetkan Ekspor 25 Persen Produk Hasil Tangkapan
11385,dua partai usung prabowo beri catat revisi uu kpk,1,0,0,0,0,0,49,Dua Partai Pengusung Prabowo Beri Catatan Revisi UU KPK
11386,toyota kan alas new calya tak perlu doubl blower,1,0,0,0,0,0,48,Toyota Beberkan Alasan New Calya Tak Perlu Double Blower
11387,timna u di kualifikasi piala afc u klasemen dan jadwal,1,0,0,0,0,0,54,Timnas U-16 di Kualifikasi Piala AFC U-16: Klasemen dan Jadwal
11388,nelayan norwegia temu ikan mata besar saat memanc,1,0,0,0,0,0,49,Nelayan Norwegia Temukan Ikan Bermata Besar saat Memancing
11389,ilham habibi tak berat ziarah selfi di makam bj habibi,1,0,0,0,0,0,54,Ilham Habibie Tak Keberatan Peziarah Selfie di Makam BJ Habibie
11390,ylki desak kemendag revisi atur soal label halal dage impor,1,0,0,0,0,0,59,YLKI Desak Kemendag Revisi Aturan Soal Label Halal Daging Impor
11391,poin sepakat dpr perintah dalam revisi uu kpk,1,1,0,0,0,0,45,7 Poin Kesepakatan DPR - Pemerintah dalam Revisi UU KPK
11392,cegah karhutla bppt tawar subur lahan gambut biopeat,1,0,0,0,0,0,52,"Cegah Karhutla, BPPT Tawarkan Penyubur Lahan Gambut Biopeat"
11393,jadi model stuart weitzman kendal jenner tari pakai sepatu bot,1,0,0,0,0,0,62,Jadi Model Stuart Weitzman Kendall Jenner Menari Pakai Sepatu Bot
11394,minat turi ase ke batam klaim tak ganggu kabut asap,1,0,0,0,0,0,51,Minat Turis Asing ke Batam Diklaim Tak Terganggu Kabut Asap
11395,kandung zat bahaya bpom tegas tidak ada izin edar vape,1,0,0,0,0,0,54,"Mengandung Zat Berbahaya, BPOM Tegaskan Tidak Ada Izin Edar Vape"
11396,fraksi di dpr beda sikap soal revisi uu kpk,1,0,0,0,0,0,43,3 Fraksi di DPR Beda Sikap Soal Revisi UU KPK
11397,mana yang benar sus susanti atau sus susanti simak cerita,1,1,0,0,0,0,57,"Mana yang Benar, Susi Susanti atau Susy Susanti? Simak Ceritanya"
11398,waspada baja whatsapp modu jihad untuk kpk,1,0,0,0,0,0,42,Waspada Pembajakan WhatsApp: Modus Jihad untuk KPK
11399,nikmat sepir nasi goreng kapolda,1,0,0,0,0,0,32,Menikmati Sepiring Nasi Goreng Kapolda
11400,tinjau basuki operasion tol cikampek elev maju bulan,1,0,0,0,0,0,52,"Ditinjau Basuki, Operasional Tol Cikampek Elevated Maju Sebulan"
11401,prediksi psm makassar vs tira persikabo di liga kami malam,1,0,0,0,0,0,58,Prediksi PSM Makassar Vs Tira Persikabo di Liga 1 Kamis Malam
11402,rini soemarno dorong bumn cari mitra strategi di afrika,1,0,0,0,0,0,55,Rini Soemarno Dorong BUMN Cari Mitra Strategis di Afrika
11403,sumber masih misteriu as bongkar sirkuit drone serang saudi,1,0,0,0,0,0,59,"Sumber Masih Misterius, AS Bongkar Sirkuit Drone Penyerang Saudi"
11404,cukai akan naik harga saham rokok fluktuatif sampai oktob,1,0,0,0,0,0,57,"Cukai Akan Naik, Harga Saham Rokok Fluktuatif Sampai Oktober"
11405,adil tinggi dki tolak band ratna sarumpaet,1,0,0,0,0,0,42,Pengadilan Tinggi DKI Tolak Banding Ratna Sarumpaet
11406,persib seri ezechiel gagal penalti bobotoh teriak eze out,1,0,0,0,0,0,57,"Persib Seri: Ezechiel Gagal Penalti, Bobotoh Teriak 'Eze Out'"
11407,rkuhp rampung dibaha pdip dan gerindra beda soal kumpul kebo,1,0,0,0,0,0,60,"RKUHP Rampung Dibahas, PDIP dan Gerindra Beda Soal Kumpul Kebo"
11408,sidang rusuh mei jaksa hadir brimob hari ini,1,0,0,0,0,0,44,"Sidang Kerusuhan 22 Mei, Jaksa Hadirkan 4 Brimob Hari Ini"
11409,polda metro jaya serah aktor kriss hatta ke kejaksan,1,0,0,0,0,0,52,Polda Metro Jaya Serahkan Aktor Kriss Hatta ke Kejaksan
11410,imba perang dagang ekspor kayu lap anjlok,1,0,0,0,0,0,41,"Imbas Perang Dagang, Ekspor Kayu Lapis Anjlok"
11411,tanggap yusuf mansur soal kritik hadap film the santri,1,0,0,0,0,0,54,Tanggapan Yusuf Mansur Soal Kritikan terhadap Film The Santri
11412,imam nahrawi sangka jokowi hatihati guna anggar,1,0,0,0,0,0,47,"Imam Nahrawi Tersangka, Jokowi: Hati-hati Gunakan Anggaran"
11413,sus pudjiastuti ingin buat monumen berantas illeg fish,1,0,0,0,0,0,54,Susi Pudjiastuti Ingin Buat Monumen Pemberantasan Illegal Fishing
11414,aplikasi bukalapak hilang dari googl playstor ada apa,1,1,0,0,0,0,53,"Aplikasi Bukalapak Menghilang dari Google Playstore, Ada Apa?"
11415,lena gomez produser film seri tentang imigran di netflix,1,0,0,0,0,0,56,Selena Gomez Produseri Film Berseri tentang Imigran di Netflix
11416,kian banyak orang indonesia minum kopi berapa jumlah yang ideal,1,1,0,0,0,0,63,"Kian Banyak Orang Indonesia Minum Kopi, Berapa Jumlah yang Ideal?"
11417,film the santri kritik peda tak cermin akhlak pesantren,1,0,0,0,0,0,55,Film The Santri Dikritik Pedas: Tak Cerminkan Akhlak Pesantren
11418,rini soemarno dorong bumn bantu infrastruktur di madagaskar,1,0,0,0,0,0,59,Rini Soemarno Dorong BUMN Bantu Infrastruktur di Madagaskar
11419,agenda wisata tarik festiv lembah lore poso akhir pekan ini,1,1,0,0,0,0,59,Agenda Wisata Menarik Festival Lembah Lore Poso Akhir Pekan Ini
11420,akhir pekan ini konsumen bisa menjaj suv mewah mazda puas,1,0,0,0,0,0,57,"Akhir Pekan Ini, Konsumen Bisa Menjajal SUV Mewah Mazda Sepuasnya"
11421,prediksi liga europa malam ini manchest unit vs astana,1,0,0,0,0,0,54,Prediksi Liga Europa Malam Ini: Manchester United Vs Astana
11422,riau belum butuh bantu ani dpd ri jauh sifat sombong,1,0,0,0,0,0,52,"Riau Belum Butuh Bantuan Anies, DPD RI: Jauhkan Sifat Sombong"
11423,malaysia jual aset negara untuk bayar utang,1,0,0,0,0,0,43,Malaysia Jual Aset Negara untuk Bayar Utang
11424,liga kami prediksi persija jakarta vs bal unit,1,0,0,0,0,0,46,Liga 1 Kamis: Prediksi Persija Jakarta Vs Bali United
11425,produk halal indonesia masih tertingg dengan negara tetangga,1,0,0,0,0,0,60,Produk Halal Indonesia Masih Tertinggal dengan Negara Tetangga
11426,wwf sama bakar hutan di indonesia dengan amazon,1,0,0,0,0,0,47,WWF Samakan Kebakaran Hutan di Indonesia dengan Amazon
11427,wiranto ingat jabat cermat tiga isu krusial,1,0,0,0,0,0,43,Wiranto Ingatkan Pejabatnya Cermati Tiga Isu Krusial
11428,pukat ugm dan koalisi akan gugat uu kpk ke mahkamah konstitusi,1,0,0,0,0,0,62,Pukat UGM dan Koalisi Akan Gugat UU KPK ke Mahkamah Konstitusi
11429,amerika serikat daftar gugat hukum pada edward snowden,1,0,0,0,0,0,54,Amerika Serikat Daftarkan Gugatan Hukum pada Edward Snowden
11430,tan jamin produksi bera aman meski kering,1,0,0,0,0,0,41,Mentan Jamin Produksi Beras Aman Meski Kekeringan
11431,hasil china open hafiz gloria kanda di babak pertama,1,0,0,0,0,0,52,Hasil China Open 2019: Hafiz / Gloria Kandas di Babak Pertama
11432,g gaya puskesma ramah anak di semarang,1,1,0,0,0,0,38,"5 G, Gaya Puskesmas Ramah Anak di Semarang"
11433,nana mirdad foto bareng brad pitt tegang sampai nabrak,1,0,0,0,0,0,54,Nana Mirdad Foto Bareng Brad Pitt: Tegang Sampai Nabrak
11434,liga bayar denda komdi pssi fan persik patungan rp,1,0,0,0,0,0,50,"Liga 2: Bayar Denda Komdis PSSI, Fans Persik Patungan Rp 2.000"
11435,ojek onlin marak siapa saja selain grab dan gojek,1,1,0,0,0,0,49,"Ojek Online Marak, Siapa Saja Selain Grab dan Gojek?"
11436,jokowi sindir pihak yang suka tude diri antek ase,1,0,0,0,0,0,49,Jokowi Sindir Pihak yang Suka Tuding Dirinya Antek Asing
11437,jadwal bola liga psim vs setu tunda ini sebab,1,1,0,0,0,0,45,"Jadwal Bola Liga 2 PSIM Vs Persetu Ditunda, Ini Penyebabnya"
11438,indonesia lolos resolusi dk pbb tentang afghanistan,1,0,0,0,0,0,51,Indonesia Loloskan Resolusi DK PBB tentang Afghanistan
11439,andritani ardhiyasa kecam suport ini harap hendro kartiko,1,1,0,0,0,0,57,"Andritany Ardhiyasa Dikecam Suporter, Ini Harapan Hendro Kartiko"
11440,nyanyi dangdut era an ida laila meningg dunia,1,0,0,0,0,0,45,Penyanyi Dangdut Era 70-an Ida Laila Meninggal Dunia
11441,sengketa lahan tni gebuk tani mereka tak mau kendali,1,0,0,0,0,0,52,"Sengketa Lahan, TNI Gebuk Petani: Mereka Tak Mau Dikendalikan"
11442,gua phraya nakhon saat alam atraksi di dalam gua,1,0,0,0,0,0,48,"Gua Phraya Nakhon, Saat Alam Atraksi di Dalam Gua"
11443,shandi aulia dibulli ini cara bala ucap kasar netizen,1,1,0,0,0,0,53,"Shandy Aulia Dibully, Ini Caranya Membalas Ucapan Kasar Netizen"
11444,jadwal liga kami ada persibat juga sita vs sriwijaya fc,1,0,0,0,0,0,55,"Jadwal Liga 2 Kamis: Ada Persibat, Juga Persita vs Sriwijaya FC"
11445,ganjil genap tiada pagi ini jalan mt haryono tetap lengang,1,0,0,0,0,0,58,"Ganjil Genap Ditiadakan Pagi Ini, Jalan MT Haryono Tetap Lengang"
11446,karhutla parah walhi desak perintah evaluasi restorasi gambut,1,0,0,0,0,0,61,"Karhutla Parah, Walhi Desak Pemerintah Evaluasi Restorasi Gambut"
11447,detak jantung tidak atur bisa jadi karena banyak kerja,1,0,0,0,0,0,54,"Detak Jantung Tidak Beraturan, Bisa Jadi karena Kebanyakan Kerja"
11448,laku mala daan mogot tangkap begini mereka aksi,1,1,0,0,0,0,47,"Pelaku Pemalakan Daan Mogot Ditangkap, Begini Mereka Beraksi"
11449,dokumen ungkap dampak jika inggri keluar ue tanpa sepakat,1,0,0,0,0,0,57,Dokumen Ungkap Dampak Jika Inggris Keluar UE Tanpa Kesepakatan
11450,telan anggar rp miliar ini rincian fasilita bagi dprd dki,1,1,0,0,0,0,57,"Telan Anggaran Rp 166 Miliar, Ini Rincian Fasilitas Bagi DPRD DKI"
11451,cara tunanetra nikmat seni kontempor di singapor art museum,1,1,0,0,0,0,59,Cara Tunanetra Nikmati Seni Kontemporer di Singapore Art Museum
11452,serikat kerja kantor berita antara adu manajemen ke polisi,1,0,0,0,0,0,58,Serikat Pekerja Kantor Berita Antara Adukan Manajemen ke Polisi
11453,serta turnamen astec open hening cipta untuk bj habibi,1,0,0,0,0,0,54,Peserta Turnamen Astec Open Mengheningkan Cipta untuk BJ Habibie
11454,pesan akhir habibi ke sus pudjiastuti be strong,1,0,0,0,0,0,47,Pesan Terakhir Habibie ke Susi Pudjiastuti: Be Strong
11455,trump minta fda larang vape aroma telah sakit paru misteriu,1,0,0,0,0,0,59,Trump Minta FDA Larang Vape Aroma Setelah Penyakit Paru Misterius
11456,icuk sugiarto kadin siap dukung prestasi olahraga nasion,1,0,0,0,0,0,56,Icuk Sugiarto: Kadin Siap Dukung Prestasi Olahraga Nasional
11457,benni gantz tak mau libat netanyahu di perintah,1,0,0,0,0,0,47,Benny Gantz Tak Mau Libatkan Netanyahu di Pemerintahan
11458,esport evosaov akan lawan tim di aic bangkok,1,0,0,0,0,0,44,Esport: EVOS.AOV Akan Lawan 11 Tim di AIC 2019 Bangkok
11459,industri arang tutup kepsek sebut ada asap pabrik lain,1,0,0,0,0,0,54,"Industri Arang Ditutup, Kepsek Sebut Ada Asap Pabrik Lain"
11460,duga jaring benni wenda di papua ketua knpb mimika cokok,1,0,0,0,0,0,56,"Diduga Jaringan Benny Wenda di Papua, Ketua KNPB Mimika Dicokok"
11461,bulog luncur bera vitamin buwa cegah stunt,1,0,0,0,0,0,42,"Bulog Luncurkan Beras Bervitamin, Buwas: Cegah Stunting"
11462,jokowi minta cina tingkat impor cpo dari ri,1,0,0,0,0,0,43,Jokowi Minta Cina Tingkatkan Impor CPO dari RI
11463,tip periksa tekan darah yang tepat dari pakar,1,1,0,0,0,0,45,Tips Periksa Tekanan Darah yang Tepat dari Pakar
11464,wakil presiden cina akan hadir di lantik jokowi maruf,1,0,0,0,0,0,53,Wakil Presiden Cina Akan Hadir di Pelantikan Jokowi - Ma'ruf
11465,makam habibi jalan sekitar tmp kalibata tutup di titik,1,0,0,0,0,0,54,"Pemakaman Habibie, Jalan Sekitar TMP Kalibata Ditutup di 5 Titik"
11466,kualifikasi sepatu roda pon gelar di cikarang bekas,1,0,0,0,0,0,51,"Kualifikasi Sepatu Roda PON 2020 Digelar di Cikarang, Bekasi"
11467,budi waseso mohon kpk ikut tangan mafia salur bpnt,1,0,0,0,0,0,50,Budi Waseso Mohon KPK Ikut Tangani Mafia Penyalur BPNT
11468,suzuki atur ringan uang muka bisa dongkrak jual mobil,1,0,0,0,0,0,53,Suzuki: Aturan Keringanan Uang Muka Bisa Dongkrak Penjualan Mobil
11469,kisah sedih melani subono tolak ibuibu di tahlil bj habibi,1,0,0,0,0,0,58,Kisah Sedih Melanie Subono Ditolak Ibu-ibu di Tahlilan BJ Habibie
11470,sensitif gemini dan zodiak ini mudah tang,1,1,0,0,0,0,41,"Sensitif, Gemini dan 4 Zodiak Ini Mudah Menangis"
11471,besar uang muka turun bi yakin kredit tumbuh persen,1,0,0,0,0,0,51,"Besaran Uang Muka Diturunkan, BI Yakin Kredit Tumbuh 10-12 Persen"
11472,southgat ingin raheem sterl tiru messi dan ronaldo,1,0,0,0,0,0,50,Southgate Ingin Raheem Sterling Meniru Messi dan Ronaldo
11473,bj habibi ke hanung bramantyo bikin film saya ikut you,1,0,0,0,0,0,54,"BJ Habibie ke Hanung Bramantyo: Bikin Film, Saya Ikut You"
11474,nenek gugat anak dan menantu bayar biaya asuh cucu,1,0,0,0,0,0,50,Nenek Gugat Anak dan Menantu Bayar Biaya Mengasuh Cucu
11475,rori mcilroy golf baik dunia pilih pga tour,1,0,0,0,0,0,43,Rory McIlroy Pegolf Terbaik Dunia 2019 Pilihan PGA Tour
11476,dpr anggota bpk pilih akan tetap selasa pekan depan,1,0,0,0,0,0,51,DPR: Anggota BPK Terpilih akan Ditetapkan Selasa Pekan Depan
11477,mason greenwood tampil bagu yakin solskjaer tambah kuat,1,0,0,0,0,0,55,"Mason Greenwood Tampil Bagus, Keyakinan Solskjaer Tambah Kuat"
11478,kilang minyak arab saudi serang amerika serikat buat koalisi,1,0,0,0,0,0,60,"2 Kilang Minyak Arab Saudi Diserang, Amerika Serikat Buat Koalisi"
11479,telah oumuamua objek antarbintang lain pantau astronom,1,0,0,0,0,0,54,"Setelah Oumuamua, Objek Antarbintang Lain Terpantau Astronom"
11480,lift gedung wali kota jaktim mati perempuan perangkap,1,0,0,0,0,0,53,"Lift Gedung Wali Kota Jaktim Mati, 12 Perempuan Terperangkap"
11481,susu sebab berat badan naik begini kata ahli gizi,1,1,0,0,0,0,49,Susu Sebabkan Berat Badan Naik? Begini Kata Ahli Gizi
11482,ada pasal picis di rkuhp dpr anggap gagal evaluasi kuhp lama,1,0,0,0,0,0,60,"Ada Pasal Picisan di RKUHP, DPR Dianggap Gagal Evaluasi KUHP Lama"
11483,bj habibi cerita di balik lahir telkomsel dan teknolog gsm,1,1,0,0,0,0,58,"BJ Habibie, Cerita di Balik Lahirnya Telkomsel dan Teknologi GSM"
11484,ada perang dagang bi waktu tepat bangkit ekonomi syariah,1,0,0,0,0,0,56,"Ada Perang Dagang, BI: Waktu Tepat Bangkitkan Ekonomi Syariah"
11485,bj habibi wafat bagaimana nasib proyek pesawat r,1,1,0,0,0,0,48,"BJ Habibie Wafat, Bagaimana Nasib Proyek Pesawat R80?"
11486,arkeolog perahu kuno di jambi bukan phinisi,1,0,0,0,0,0,43,Arkeolog: Perahu Kuno di Jambi Bukan Phinisi
11487,kirim mitsubishi eclips cross target akhir septemb,1,0,0,0,0,0,50,Pengiriman Mitsubishi Eclipse Cross Ditargetkan Akhir September
11488,menlu jerman bakal tetap dukung aktivi dan pegacara hong kong,1,0,0,0,0,0,61,Menlu Jerman Bakal Tetap Dukung Aktivis dan Pegacara Hong Kong
11489,pindah warga negara ansu fati kini bisa kuat timna spanyol,1,0,0,0,0,0,58,"Pindah Warga Negara, Ansu Fati Kini Bisa Perkuat Timnas Spanyol"
11490,inggri uji kapal milit nirawak masa depan perang laut,1,0,0,0,0,0,53,"Inggris Uji Kapal Militer Nirawak, Masa Depan Perang Laut"
11491,pesawat n cipta bj habibi masuk museum mandala dirgantara,1,0,0,0,0,0,57,Pesawat N250 Ciptaan BJ Habibie Masuk Museum Mandala Dirgantara
11492,turun risiko kanker payudara dengan jemur,1,0,0,0,0,0,41,Turunkan Risiko Kanker Payudara dengan Berjemur
11493,luhut pandjaitan bantah industri tekstil tekan,1,0,0,0,0,0,46,Luhut Pandjaitan Bantah Industri Tekstil Tertekan
11494,remaja beka candu vape hidup dengan paruparu usia tahun,1,0,0,0,0,0,55,Remaja Bekas Pecandu Vape Hidup dengan Paru-paru Usia 70 Tahun
