,Unnamed: 0,title,category,has_exclamation,has_question,has_number,num_count,mark_count,original_title,label_score
691,691,rumah bakar di kembang jakbar unit damkar kerah,Berita_indonesia,0,0,1,4,1,"26 Rumah Terbakar di Kembangan Jakbar, 17 Unit Damkar Dikerahkan",0
1982,1982,kembali naik utang luar negeri indonesia tembu rp triliun,"Keuangan,Ekonomi_&_Bisnis",0,0,1,4,2,"Kembali Naik, Utang Luar Negeri Indonesia Tembus Rp 5.534 Triliun",0
4484,4484,pertamina dukung pasok avtur di bandara kertajati,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Pertamina Dukung Pasokan Avtur di Bandara Kertajati,0
8035,8035,duda keren tampan song joong ki dengan gaya rambut baru bikin jatuh cinta,Hiburan_&_Selebriti,0,0,0,0,1,"Duda Keren, Ketampanan Song Joong Ki dengan Gaya Rambut Baru Bikin Jatuh Cinta",1
376,376,minta polisi tenang hadap demo mahasiswa prabowo contoh pranci,Berita_indonesia,0,0,0,0,1,"Minta Polisi Tenang Hadapi Demo Mahasiswa, Prabowo Contohkan Prancis",0
3545,3545,di depan jokowi hipmi tak minta jatah menteri tapi,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,4,"Di Depan Jokowi, Hipmi Tak Minta Jatah Menteri tapi...",1
4173,4173,ini saran agar taksi dare bisa beba ganjilgenap,Berita_indonesia,0,0,0,0,0,Ini Saran Agar Taksi Daring Bisa Bebas Ganjil-Genap,1
1626,1626,kait dm ke cewek lain vicki prasetyo anggap anggia chan hanya ngambek,Hiburan_&_Selebriti,0,0,0,0,1,"Terkait DM ke Cewek Lain, Vicky Prasetyo Anggap Anggia Chan Hanya Ngambek",0
5104,5104,gelar busi match japnasyend indonesia jajak pasar asean,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Gelar Business Matching, Japnas-YEND Indonesia Jajaki Pasar ASEAN",0
1165,1165,gemar kang daniel donasi kepe album untuk palang merah korea,Hiburan_&_Selebriti,0,0,1,5,1,Penggemar Kang Daniel Donasikan 10.000 Keping Album untuk Palang Merah Korea,0
3029,3029,menteri basuki usul anggar rumah subsidi tambah rp triliun,"Keuangan,Ekonomi_&_Bisnis",0,0,1,2,1,"Menteri Basuki Usul Anggaran Rumah Subsidi Ditambah Rp1,5 Triliun",0
2209,2209,per senin polisi tetap sangka karhutla di sumatera dan kalimantan,Berita_indonesia,0,0,1,3,1,"Per Senin, Polisi Tetapkan 189 Tersangka Karhutla di Sumatera dan Kalimantan",0
7796,7796,dosen ipb tangkap buat molotov kata kunci institut buat bom ramai twitter,Berita_indonesia,0,0,0,0,1,"Dosen IPB Tertangkap Buat Molotov, Kata Kunci 'Institut Pembuat Bom' Ramaikan Twitter",1
5980,5980,hasil liga champion skor lengkap laga kami dinihari,Olahraga,0,0,0,0,0,Hasil Liga Champions: Skor Lengkap Laga Kamis Dinihari,0
4308,4308,sinergi mileni indonesia bangun kembali masjid di palu,Agama,0,0,0,0,0,Sinergi Milenial Indonesia Bangun Kembali Masjid di Palu,0
6851,6851,riau belum butuh bantu dki ani arah ke kalimantan,Regional_&_Daerah,0,0,0,0,1,"Riau Belum Butuh Bantuan DKI, Anies: Diarahkan Ke Kalimantan",0
886,886,zodiak yang sere langgar privasi orang,Gaya_Hidup_&_Kesehatan,0,0,1,1,0,5 Zodiak yang Sering Melanggar Privasi Seseorang,1
385,385,tunggak pajak di kota bandung capai rp triliun,Berita_indonesia,0,0,1,1,0,Penunggak Pajak di Kota Bandung Capai Rp 1 Triliun,0
6638,6638,resmi list bhakti agung propertindo raih dana ipo rp m,"Keuangan,Ekonomi_&_Bisnis",0,0,1,3,1,"Resmi Listing, Bhakti Agung Propertindo Raih Dana IPO Rp 251 M",0
6752,6752,jaga utuh bek man unit tawar lindelof kontrak baru,Olahraga,0,0,1,1,1,"Jaga Keutuhan 4 Bek, Man United Tawari Lindelof Kontrak Baru",0
1109,1109,adik angela gilsha larang bayi naik pesawat ajarin diam atau mulut diselotip,Hiburan_&_Selebriti,1,0,0,0,1,Adik Angela Gilsha Larang Bayi Naik Pesawat: Ajarin Diam atau Mulutnya Diselotip!,1
7356,7356,candu kopi gela hari bayi di sulawesi malah reaksi begini saat beri susu,Berita_indonesia,0,0,1,1,1,"Kecanduan Kopi 5 Gelas Sehari, Bayi di Sulawesi Malah Bereaksi Begini Saat Diberi Susu",1
5914,5914,pss sleman vs persipura jacksen tak ingin tren menang mandek,Olahraga,0,0,0,0,1,"PSS Sleman vs Persipura, Jacksen Tak Ingin Tren Kemenangan Mandek",0
155,155,masih ada yang tak tahu ganjil genap dishub sosialisasi sudah maksim,Berita_indonesia,0,0,0,0,1,"Masih Ada Yang Tak Tahu Ganjil Genap, Dishub: Sosialisasi Sudah Maksimal",0
7578,7578,idol cowok ini puji punya mampu akt yang bagu ada idola,Hiburan_&_Selebriti,0,1,1,1,2,"7 Idol Cowok Ini Dipuji Punya Kemampuan Akting Yang Bagus, Ada Idolamu?",1
1114,1114,viral sama gaya kai exo dan krystal fx bikin fan baper sendiri,Hiburan_&_Selebriti,1,0,0,0,2,"Viral! Persamaan Gaya Kai EXO dan Krystal f(x), Bikin Fans Baper Sendiri",1
482,482,gempa jadi lagi di ambon magnitudo,Berita_indonesia,0,0,1,2,2,"Gempa Terjadi Lagi di Ambon, Magnitudo 3,2",0
6191,6191,jadwal liga spanyol pekan empat hal tarik untuk tunggu,Olahraga,0,0,1,1,0,Jadwal Liga Spanyol Pekan Keempat: 4 Hal Menarik untuk Ditunggu,1
4162,4162,pln jatim luncur lin ramah lingkung banyuwangi,Berita_indonesia,0,0,0,0,0,PLN Jatim Luncurkan Kuliner Ramah Lingkungan Banyuwangi,0
6230,6230,usaha tekstil gulung tikar usaha duga ini sebab,"Keuangan,Ekonomi_&_Bisnis",0,0,1,1,1,"9 Perusahaan Tekstil Gulung Tikar, Pengusaha Duga Ini Sebabnya",1
6305,6305,industri tekstil dalam negeri tiarap salah siapa,"Keuangan,Ekonomi_&_Bisnis",0,1,0,0,2,"Industri Tekstil Dalam Negeri Tiarap, Salah Siapa?",1
124,124,lihat ke belakang usut kpk soal mafia miga kait petral,Berita_indonesia,0,0,0,0,0,Melihat ke Belakang Pengusutan KPK soal Mafia Migas terkait Petral,0
5403,5403,oktob revitalisasi layar di pulau ribu mulai,Regional_&_Daerah,0,0,1,4,1,"Oktober 2019, Revitalisasi Pelayaran di Kepulauan Seribu Dimulai",0
4413,4413,stre kurang berkat tidur siang apa manfaat lain,Travel_&_Pariwisata,0,1,0,0,2,"Stres Berkurang Berkat Tidur Siang, Apa Manfaat Lainnya?",1
4938,4938,dihadang kabut asap pekat jarak tempuh tour de siak dipangka,Regional_&_Daerah,0,0,0,0,1,"Dihadang Kabut Asap Pekat, Jarak Tempuh Tour de Siak Dipangkas",0
293,293,bantah media malaysia bmkg tak ada asap karhutla lintas kuala lumpur,Berita_indonesia,0,0,0,0,1,"Bantah Media Malaysia, BMKG: Tak Ada Asap Karhutla Lintasi Kuala Lumpur",0
5807,5807,kendala ruang pasang guard rail di jalan dermaga klender tunda,Regional_&_Daerah,0,0,0,0,1,"Terkendala Ruang, Pemasangan Guard Rail di Jalan Dermaga Klender Tertunda",0
1442,1442,fakta unik pokemon detect pikachu kini bisa ngomong seperti manusia,Hiburan_&_Selebriti,0,0,0,0,1,"Fakta Unik 'POKEMON DETECTIVE PIKACHU', Kini Bisa Ngomong Seperti Manusia",1
4079,4079,polda papua benar tangkap ketua bem fisip uncen,Berita_indonesia,0,0,0,0,0,Polda Papua Benarkan Tangkap Ketua BEM Fisip Uncen,0
2625,2625,stafsu presiden papar bukti jokowi seriu bangun papua,Berita_indonesia,0,0,0,0,0,Stafsus Presiden Paparkan Bukti Jokowi Serius Bangun Papua,1
6862,6862,kpk dpr perintah konspirasi lucut lewat revisi uu kpk,Berita_indonesia,0,0,0,0,0,KPK: DPR - Pemerintah Berkonspirasi Melucuti Lewat Revisi UU KPK,0
8501,8501,nia guncang gempa kuat magnitudo di hujung tahun,Berita_indonesia,0,0,1,6,1,"Nias Diguncang Gempa Berkekuatan 5,2 Magnitudo di Penghujung Tahun 2020",0
5311,5311,wall street naik saat sp cetak rekor terpa angin segar perang dagang,"Keuangan,Ekonomi_&_Bisnis",0,0,1,3,0,Wall Street Naik Saat S&P 500 Cetak Rekor Diterpa Angin Segar Perang Dagang,0
5443,5443,korslet listrik satu rumah di cilandak lude bakar,Regional_&_Daerah,0,0,0,0,1,"Korsleting Listrik, Satu Rumah di Cilandak Ludes Terbakar",0
96,96,gajah amuk ketika ikut festiv agama di sri lanka luka,Berita_indonesia,0,0,1,2,1,"Gajah Mengamuk Ketika Ikut Festival Agama di Sri Lanka, 18 Terluka",0
7037,7037,viral celaka bu mira nganjukmadiun korban selamat buron narkoba sudah tahan polisi,Regional_&_Daerah,0,0,0,0,2,"Viral Kecelakaan Bus Mira Nganjuk-Madiun, Korban Selamat Buronan Narkoba, Sudah Ditahan Polisi",1
3374,3374,kabar duka cita ayahanda donni alamsyah meningg dunia,Hiburan_&_Selebriti,0,0,0,0,1,"Kabar Duka Cita, Ayahanda Donny Alamsyah Meninggal Dunia",0
2239,2239,personel hercul hingga helikopt siaga atas bakar di riau,Berita_indonesia,0,0,1,4,3,"5.809 Personel, Hercules, hingga Helikopter Disiagakan Atasi Kebakaran di Riau",0
7819,7819,gandhi fernando ejek arti skuter balik bela barbi kumalasari usai ikutikutan nyindir ada apa,Hiburan_&_Selebriti,0,1,0,0,2,"Gandhi Fernando Ejek Artis 'Skuter' Balik Bela Barbie Kumalasari Usai Ikut-Ikutan Nyindir, Ada Apa?",1
4671,4671,wagub sulsel ingin wujud asa habibi bangun institut,Berita_indonesia,0,0,0,0,0,Wagub Sulsel Ingin Wujudkan Asa Habibie Membangun Institut ,0
1314,1314,rumah lap ema dari mana sumber kaya muzdalifah,Hiburan_&_Selebriti,0,1,0,0,2,"Rumah Berlapis Emas, Dari Mana Sumber Kekayaan Muzdalifah?",1
2549,2549,ini rahasia tubuh seksi georgina rodriguez pacar cristiano ronaldo,Olahraga,0,0,1,1,1,"Ini 4 Rahasia Tubuh Seksi Georgina Rodriguez, Pacar Cristiano Ronaldo",1
5352,5352,uea susul saudi gabung koalisi maritim bentuk as,Berita_Internasional,0,0,0,0,0,UEA Susul Saudi Gabung Koalisi Maritim Bentukan AS,0
3166,3166,tan siap rencana strategi pupuk subsidi di,Berita_indonesia,0,0,1,4,0,Kementan Siapkan Rencana Strategi Pupuk Bersubsidi di 2020,0
4749,4749,kemendikbud film gundala inspirasi dan gugah,Travel_&_Pariwisata,0,0,0,0,0,Kemendikbud: Film Gundala Menginspirasi dan Menggugah,0
2932,2932,inovasi rumah pintar yang bikin anda tenang saat tinggal rumah,Gaya_Hidup_&_Kesehatan,0,0,1,1,0,4 Inovasi Rumah Pintar yang Bikin Anda Tenang Saat Tinggalkan Rumah,1
6382,6382,bamsoet sindir airlangga hartarto soal rapat pleno golkar,Berita_indonesia,0,0,0,0,0,Bamsoet Sindir Airlangga Hartarto Soal Rapat Pleno Golkar,0
1436,1436,sctv lazada hadir simfoni ramadan sama andi rianto dan arti top indonesia,Hiburan_&_Selebriti,0,0,0,0,0,(SCTV) Lazada Hadirkan Simfoni Ramadan Bersama Andi Rianto dan Artis Top Indonesia,0
1463,1463,irina shayk bradley cooper putu ladi gaga sebab,Hiburan_&_Selebriti,0,1,0,0,2,"Irina Shayk - Bradley Cooper Putus, Lady Gaga Penyebabnya?",1
2665,2665,musisi senior anton issoedibyo meningg dunia,Hiburan_&_Selebriti,0,0,0,0,0,Musisi Senior Anton Issoedibyo Meninggal Dunia,0
4296,4296,habibi sempat tanya anak soal hoak diri meningg,Berita_indonesia,0,0,0,0,0,Habibie Sempat Tanya Anaknya Soal Hoaks Dirinya Meninggal,0
5886,5886,china open kevin marcu singkir ganda jepang,Olahraga,0,0,1,4,0,China Open 2019: Kevin / Marcus Singkirkan Ganda Jepang,0
263,263,aju eksepsi kivlan zen dakwa tidak benar,Berita_indonesia,1,0,0,0,2,"Ajukan Eksepsi, Kivlan Zen: Dakwaan Tidak Benar!",0
4476,4476,anggar banso naik warga tak hanya dapat bera dan telur,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Anggaran Bansos Naik, Warga tak Hanya Dapat Beras dan Telur",0
6963,6963,liga pekan ke usai hasil lengkap klasemen top skor,Olahraga,0,0,1,3,2,"Liga 1 Pekan Ke-18 Usai: Hasil Lengkap, Klasemen, Top Skor",0
7857,7857,super junior ungkap tracklist untuk album comeback time slip bakal bawa lagu,Hiburan_&_Selebriti,0,0,1,2,1,"Super Junior Ungkap Tracklist Untuk Album Comeback 'Time Slip', Bakal Bawakan 10 Lagu",1
7307,7307,awas di hong kong aktivi joshua wong terbang ke lin,Berita_indonesia,0,0,0,0,1,"Diawasi di Hong Kong, Aktivis Joshua Wong Terbang ke Berlin",1
7565,7565,heboh napi madura ini suks kabur dari penjara dengan modal sendok makan,Berita_indonesia,1,0,0,0,1,Heboh! Napi Madura Ini Sukses Kabur Dari Penjara Dengan Modal Sendok Makan,1
8262,8262,patah tulang hingga tengkorak retak begini kondisi kini mahasiswa korban demo,Berita_indonesia,0,0,0,0,1,"Patah Tulang Hingga Tengkorak Retak, Begini Kondisi Terkini Mahasiswa Korban Demo",1
6423,6423,jerawat di punggung ganggu simak cara atas,Gaya_Hidup_&_Kesehatan,0,1,0,0,1,Jerawat di Punggung Mengganggu? Simak Cara Mengatasinya,1
6664,6664,cegah karhutla bppt tawar subur lahan gambut biopeat,Teknologi_&_Sains,0,0,0,0,1,"Cegah Karhutla, BPPT Tawarkan Penyubur Lahan Gambut Biopeat",0
4930,4930,fraksi dukung perintah ikut jokowi tunda kesah ruu kuhp,Berita_indonesia,0,0,0,0,0,Fraksi Pendukung Pemerintah Ikut Jokowi Tunda Pengesahan RUU KUHP,0
3222,3222,borussia dortmund vs barcelona akhir tanpa gol,Olahraga,0,0,0,0,0,Borussia Dortmund vs Barcelona Berakhir Tanpa Gol,0
3174,3174,bella hadid ciduk tanpa bra di london fashion week,Gaya_Hidup_&_Kesehatan,0,0,0,0,0,Bella Hadid Terciduk Tanpa Bra di London Fashion Week,1
3825,3825,keluarga mbah moen minta hr jadi imam sholat dan doa di makam,Berita_indonesia,0,0,0,0,0,Keluarga Mbah Moen Minta HRS Menjadi Imam Sholat dan Doa di Pemakaman,0
6143,6143,persipura vs sela lamongan jacksen bukti kualita main,Olahraga,0,0,1,2,1,"Persipura vs Persela Lamongan 2-0, Jacksen: Bukti Kualitas Pemain",0
991,991,ali asa makin tipi cek beberapa sebab,Gaya_Hidup_&_Kesehatan,0,1,0,0,1,Alis Terasa Semakin Tipis? Cek Beberapa Penyebabnya,1
6938,6938,diprot gubernur sus dukung malu dapat anggar tambah,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Diprotes Gubernur, Susi Dukung Maluku Dapat Anggaran Tambahan",0
539,539,ambon guncang gempa warga ngungsi ke rumah dina gubernur,Berita_indonesia,0,0,0,0,1,"Ambon Diguncang Gempa, Warga Ngungsi ke Rumah Dinas Gubernur",0
4981,4981,jelang muna golkar kader minta tak arah pecah,Berita_indonesia,0,0,0,0,1,"Jelang Munas Golkar, Kader Diminta Tak Mengarah Perpecahan",0
5264,5264,fresh market bintaro serahterimakan puluh ruko dan ratus kio,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Fresh Market Bintaro Serahterimakan Puluhan Ruko dan Ratusan Kios,0
6288,6288,ihsg prediksi kuat seir reda sentimen timur tengah,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,IHSG Diprediksi Menguat Seiring Meredanya Sentimen Timur Tengah,0
5343,5343,ditjenpasbnpt baha napi teror dirjenpa ini haru jadi perhati khusu,Berita_indonesia,0,0,1,3,1,"Ditjenpas-BNPT Bahas 587 Napi Teroris, Dirjenpas: Ini Harus Jadi Perhatian Khusus",0
7323,7323,buron hingga sempat rekam video fakta kejut korban selamat celaka nganjukmadiun,Regional_&_Daerah,0,0,1,1,1,"Buronan hingga Sempat Rekam Video, 4 Fakta Mengejutkan Korban Selamat Kecelakaan Nganjuk-Madiun",1
929,929,hina donald trump chrissi teigen dapat dukung,Berita_indonesia,0,0,0,0,1,"Dihina Donald Trump, Chrissy Teigen Dapat Dukungan",0
8282,8282,meghan markl rajin pakai gaun daur ulang lama tur raja duga sengaja sindir hater,Hiburan_&_Selebriti,0,0,0,0,1,"Meghan Markle Rajin Pakai Gaun Daur Ulang Selama Tur Kerajaan, Diduga Sengaja Sindir Haters",1
6586,6586,rumah masa kecil bj habibi di parepar jual dui labba,Travel_&_Pariwisata,0,0,1,4,1,Rumah Masa Kecil BJ Habibie di Parepare Dijual 4.000 Dui Labba,0
7606,7606,rachel maryam rekan partai ungkap harap ini untuk mulan jameela yang ditud rebut kursi dpr,Hiburan_&_Selebriti,0,0,0,0,0,Rachel Maryam 'Rekan Partai' Ungkap Harapan Ini untuk Mulan Jameela yang Dituding 'Rebut Kursi' DPR,1
6566,6566,sri mulyani kenang habibi bapak bangsa yang cinta,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Sri Mulyani Mengenang Habibie: Bapak Bangsa yang Dicintai,0
3013,3013,kemenhub dapat tambah anggar rp miliar di ini rinciannya,"Keuangan,Ekonomi_&_Bisnis",0,0,1,8,2,"Kemenhub Dapat Tambahan Anggaran Rp441,5 Miliar di 2020, Ini Rinciannya",1
7564,7564,najwa shihab jago malu narasumb sifat asli di ranjang bocor suami,Hiburan_&_Selebriti,0,0,0,0,1,"Najwa Shihab Jago Permalukan Narasumber, Sifat Asli di Ranjang Dibocorkan Suami",1
3966,3966,pertamina pasti kesiap pasok avtur bijb kertajati,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Pertamina Pastikan Kesiapan Pasokan Avtur BIJB Kertajati,0
8379,8379,ita luna maya akhir minta maaf usai ramai kritik salah sebut nama nct,Hiburan_&_Selebriti,0,0,1,7,0,ITA 2019: Luna Maya Akhirnya Minta Maaf Usai Ramai Dikritik Salah Sebut Nama NCT 127,1
5806,5806,perintah cepat sedia rumah asn tni dan polri,Berita_indonesia,0,0,0,0,2,"Pemerintah Percepat Penyediaan Rumah ASN, TNI, dan Polri",0
6738,6738,kirim mitsubishi eclips cross target akhir septemb,Teknologi_&_Sains,0,0,0,0,0,Pengiriman Mitsubishi Eclipse Cross Ditargetkan Akhir September,0
301,301,pria oknum pn duga cabul gadi di bawah umur di sleman,Berita_indonesia,0,0,1,1,0,Pria Oknum PNS Diduga Cabuli 4 Gadis di Bawah Umur di Sleman,0
7446,7446,salah fatal ezechiel ndouassel saat laga persib vs semen padang,Hiburan_&_Selebriti,0,0,1,1,0,2 Kesalahan Fatal Ezechiel N'Douassel Saat Laga Persib Vs Semen Padang,1
5776,5776,kontraktor tol becakayu siap bongkar trotoar di tengah jalan raya kalimalang,Regional_&_Daerah,0,0,0,0,0,Kontraktor Tol Becakayu Siap Bongkar Trotoar di Tengah Jalan Raya Kalimalang,0
4567,4567,kurang plastik jabat indramayu imbau bawa tumbler,Berita_indonesia,0,0,0,0,1,"Kurangi Plastik, Pejabat Indramayu Diimbau Bawa Tumbler",0
3223,3223,gunung slamet bakar puluh petuga jibaku lawan api,Berita_indonesia,0,0,0,0,1,"Gunung Slamet Terbakar, Puluhan Petugas Berjibaku Melawan Api",0
8355,8355,tampil ganteng di event chanel bikin lee dong wook dapat juluk vampir hingga pangeran,Hiburan_&_Selebriti,0,0,0,0,0,Penampilan Ganteng di Event Chanel Bikin Lee Dong Wook Dapat Julukan Vampir Hingga Pangeran,1
677,677,enas kira beruang liar pria ini tembak mati putra,Berita_indonesia,1,0,0,0,2,"Mengenaskan! Dikira Beruang Liar, Pria Ini Ditembak Mati Putranya",1
3877,3877,perwira polisi tuduh brigjend tni nyuri hp prajurit tni langsung turun,Berita_indonesia,1,0,0,0,2,"Perwira Polisi Tuduh Brigjend TNI Nyuri HP, Prajurit TNI Langsung Turun!",1
7700,7700,viral pemuda tangkap karena bawa bendera saat demo polisi jelas alas,Berita_indonesia,0,0,0,0,1,"Viral Pemuda Ditangkap Karena Bawa Bendera Saat Demo, Polisi Jelaskan Alasannya",1
5272,5272,rusia luncur kapal perang pecah es untuk patroli di arktik,Berita_Internasional,0,0,0,0,0,Rusia Luncurkan Kapal Perang Pemecah Es untuk Patroli di Arktik,0
85,85,video porno di sumedang sebar per pria apa motif,Berita_indonesia,0,1,0,0,2,"Video Porno di Sumedang Disebar Pemeran Pria, Apa Motifnya?",1
7803,7803,chika jessica halu sebut lee min ho makin posesif bikin deret arti ini sebal,Hiburan_&_Selebriti,0,0,0,0,0,Chika Jessica 'Halu' Sebut Lee Min Ho Makin Posesif Bikin Sederet Artis Ini 'Sebal',1
7312,7312,kasu istri bunuh suami dan anak tiri di mana dukun santet yang sewa aulia kesuma,Berita_indonesia,0,1,0,0,1,Kasus Istri Bunuh Suami dan Anak Tiri: Di Mana Dukun Santet yang Disewa Aulia Kesuma?,1
1390,1390,foto mirip nia ramadhani dan lisa blackpink cocok jadi kakak adik,Hiburan_&_Selebriti,0,1,1,1,2,"6 Foto Kemiripan Nia Ramadhani dan Lisa BLACKPINK, Cocok Jadi Kakak Adik?",1
3708,3708,terjar razia mobil dina anggota dewan pakai lap pelat palsu tapi lepa,Berita_indonesia,0,0,1,1,5,"Terjaring Razia, Mobil Dinas Anggota Dewan Pakai 3 Lapis Pelat Palsu, Tapi Dilepas...",1
6206,6206,mahathir surati presiden jokowi soal asap linta negara,Berita_indonesia,0,0,0,0,0,Mahathir Surati Presiden Jokowi Soal Asap Lintas Negara,0
8494,8494,twice rili teaser mv feel special jelang comeback konsep dan koreografi banjir puji,Hiburan_&_Selebriti,0,0,0,0,1,"Twice Rilis Teaser MV 'Feel Special' Jelang Comeback, Konsep Dan Koreografinya Banjir Pujian",1
97,97,waduk pacal di bojonegoro surut lahan tani di camat kering,Berita_indonesia,0,0,1,1,1,"Waduk Pacal di Bojonegoro Surut, Lahan Pertanian di 4 Kecamatan Kekeringan",0
1596,1596,dulu cinta hari rond barbi kumalasari bakal minta bilik asmara untuk galih,Hiburan_&_Selebriti,0,1,1,1,2,"Dulu Bercinta Sehari 8 Ronde, Barbie Kumalasari Bakal Minta Bilik Asmara untuk Galih?",1
3564,3564,mega proyek megah di dunia,"Keuangan,Ekonomi_&_Bisnis",0,0,1,1,0,5 Mega Proyek Termegah di Dunia   ,1
7543,7543,frederika cull puter indonesia ungkap rasa cinta reaksi ibunda bikin boy william ngakak,Hiburan_&_Selebriti,0,0,1,4,1,"Frederika Cull 'Puteri Indonesia 2019' Ungkap Rasa Cinta, Reaksi Ibunda Bikin Boy William Ngakak",1
2832,2832,viral video xanana gusmao cium kene bj habibi begini kisah,Berita_indonesia,0,0,0,0,1,"Viral Video Xanana Gusmao Cium Kening BJ Habibie, Begini Kisahnya",1
4252,4252,demokrat siap bantu perintah jokowimaruf,Berita_indonesia,0,0,0,0,0,Demokrat Siap Bantu Pemerintahan Jokowi-Ma'ruf,0
4658,4658,inggri izin mahasiswa ase tinggal dua tahun pascalulu,Berita_indonesia,0,0,0,0,0,Inggris Izinkan Mahasiswa Asing Tinggal Dua Tahun Pascalulus,0
6442,6442,bumn antam incar akuisisi tambang ema baru,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,BUMN Antam Incar Akuisisi Tambang Emas Baru,0
7255,7255,video korban tewa innova vs bu mira di nganjuk belum tabrak nanti buat cerita celaka,Regional_&_Daerah,0,0,0,0,0,Video Korban Tewas Innova vs Bus Mira di Nganjuk sebelum Tabrakan: Nanti Buat Cerita Kecelakaan,1
7228,7228,pensiun dari dunia kpop kah ek after school pamer rumah kontra mewah di bal,Hiburan_&_Selebriti,0,0,0,0,1,"Pensiun dari Dunia K-Pop, Kahi Eks After School Pamer Rumah Kontrakan Mewah di Bali",1
1885,1885,ini alas mengapa trotoar kalimalang ada di tengah jalan,Berita_indonesia,0,0,0,0,0,Ini Alasan Mengapa Trotoar Kalimalang Berada di Tengah Jalan,1
5454,5454,pemkab bolsel hadir rakerna apkasi,Regional_&_Daerah,0,0,1,4,0,Pemkab Bolsel Hadiri Rakernas Apkasi 2019,0
4311,4311,minim bibit awan klhk aku hujan buat belum massif,Berita_indonesia,0,0,0,0,1,"Minim Bibit Awan, KLHK Akui Hujan Buatan Belum Massif",0
1621,1621,jenita janet jajal filler terobos baru algenesss bahan alami,Hiburan_&_Selebriti,1,0,1,3,2,"Jenita Janet Jajal Filler Terobosan Baru 'Algenesss', 100% Bahan Alami!",1
2699,2699,absen lebih dari musim mantan bek juventu siap kembali bela ac mil,Olahraga,0,0,0,0,1,"Absen Lebih dari Semusim, Mantan Bek Juventus Siap Kembali Bela AC Milan",1
328,328,pertamina kucur dana rp juta atas bakar di riau,Berita_indonesia,0,0,1,3,0,Pertamina Kucurkan Dana Rp 625 Juta Atasi Kebakaran di Riau,0
